qShort qLong cfd_y1 cfd_y2 baseline height eventCounter eventCounterPSD psdValue 
101668 99369 61 -14 471 2425 1121 0 -758 
95134 94631 6 -32 411 2347 1122 0 -174 
122308 143777 6 -4 350 2341 1123 0 4892 
85836 63568 5 -44 498 2412 1124 0 -11478 
83523 83457 39 -10 511 2428 1125 0 -25 
184366 124514 10 -5 409 2639 1126 0 -15750 
83541 62707 10 -58 504 2418 1127 0 -10886 
90084 83260 46 -26 464 2395 1128 0 -2685 
114984 109959 19 -14 423 2430 1129 0 -1497 
96069 82779 10 -23 430 2376 1130 0 -5260 
80205 63595 43 -29 497 2413 1131 0 -8558 
93618 84417 21 -26 467 2402 1132 0 -3571 
83059 69390 1 -55 468 2376 1133 0 -6454 
80954 61991 25 -3 528 2453 1134 0 -10023 
102195 100534 68 -3 443 2400 1135 0 -541 
81711 66325 48 -26 478 2399 1136 0 -7601 
92936 81636 4 -36 433 2372 1137 0 -4535 
95299 83826 0 -38 477 2435 1138 0 -4484 
95024 97578 28 -26 452 2381 1139 0 857 
94714 84960 34 -31 449 2395 1140 0 -3761 
92783 83974 42 -30 476 2418 1141 0 -3437 
79699 59630 32 -35 502 2405 1142 0 -11028 
91674 91214 66 -7 452 2375 1143 0 -165 
99538 80140 29 -12 434 2398 1144 0 -7931 
96774 85690 10 -34 486 2444 1145 0 -4238 
45593 71110 213 -6 412 764 1146 0 11758 
175138 193378 9 -134 324 2359 1147 0 3090 
93746 72755 35 -29 457 2406 1148 0 -9453 
83038 60833 30 -33 510 2425 1149 0 -11960 
116767 150360 20 -17 378 2359 1150 0 7320 
97195 64655 36 -37 512 2498 1151 0 -16491 
97668 89287 0 -37 447 2393 1152 0 -3075 
81579 66503 52 -5 485 2399 1153 0 -7428 
79171 65627 45 -7 486 2402 1154 0 -6762 
147274 174489 0 -1 327 2368 1155 0 5110 
70983 57147 3 -60 508 2386 1156 0 -7933 
93975 87294 37 -29 482 2426 1157 0 -2507 
83158 66559 18 -53 483 2414 1158 0 -8171 
90673 83275 54 -15 451 2380 1159 0 -2910 
95229 89926 55 -15 467 2415 1160 0 -1932 
92337 82157 15 -30 442 2385 1161 0 -4060 
87454 91034 8 -40 436 2354 1162 0 1288 
77160 58936 37 -16 503 2417 1163 0 -10132 
103947 88406 16 -36 505 2483 1164 0 -5760 
65005 57546 41 -2 456 2326 1165 0 -4247 
130796 105210 1 -7 431 2517 1166 0 -7968 
91943 55053 36 -32 506 2492 1167 0 -21956 
95291 98567 28 -11 428 2349 1168 0 1089 
89394 76824 59 -1 461 2484 1169 0 -5361 
95739 88686 59 -14 468 2408 1170 0 -2605 
97596 88522 3 -38 482 2436 1171 0 -3358 
91620 81386 64 -2 453 2393 1172 0 -4120 
83887 70440 9 -42 466 2385 1173 0 -6255 
89142 78039 0 -51 493 2426 1174 0 -4661 
84703 57188 8 -49 474 2400 1175 0 -15765 
108978 111003 40 -25 421 2421 1176 0 597 
88631 68247 34 -37 494 2439 1177 0 -9786 
88140 71973 34 -41 517 2453 1178 0 -7360 
92697 83780 60 -19 447 2382 1179 0 -3487 
94180 86927 64 -6 450 2393 1180 0 -2734 
96630 90066 3 -39 473 2418 1181 0 -2388 
100168 84949 28 -23 449 2414 1182 0 -5870 
79723 62147 8 -48 477 2371 1183 0 -9266 
100152 90675 70 -3 450 2413 1184 0 -3424 
106292 96275 66 -9 484 2466 1185 0 -3409 
99930 91624 11 -31 440 2398 1186 0 -2970 
39723 -8643 25 -4 566 2406 1187 0 -13245 
155610 151479 0 -3 381 2493 1188 0 -893 
3561 -15200 76 -18 596 2345 1189 0 -25093 
102862 91845 23 -17 412 2374 1190 0 -3930 
105999 130827 22 -22 410 2368 1191 0 6218 
95843 90953 20 -42 486 2433 1192 0 -1761 
103166 100111 65 -9 430 2399 1193 0 -999 
74256 29667 25 -50 537 2487 1194 0 16288 
92426 81062 60 -7 479 2418 1195 0 -4593 
92772 79025 10 -43 462 2410 1196 0 -5700 
88519 64422 16 -42 487 2432 1197 0 -12256 
97541 93352 40 -27 459 2406 1198 0 -1470 
101905 106626 58 -10 453 2410 1199 0 1450 
90001 72549 59 -10 456 2379 1200 0 -7882 
86010 78776 57 -12 458 2382 1201 0 -3008 
87251 70417 8 -36 489 2369 1202 0 -7833 
92123 83603 16 -30 440 2388 1203 0 -3339 
98845 80464 7 -19 443 2432 1204 0 -7485 
52614 29155 10 -4 549 2405 1205 0 -26365 
51157 14579 0 -12 566 2401 1206 0 -16674 
121103 116544 0 -2 391 2323 1207 0 -1281 
97903 94051 64 -13 462 2408 1208 0 -1342 
90260 80327 47 -18 480 2413 1209 0 -4051 
92497 83383 2 -40 452 2401 1210 0 -3581 
93130 79630 25 -17 442 2392 1211 0 -5555 
93111 83653 10 -40 478 2418 1212 0 -3704 
93274 83284 27 -38 474 2418 1213 0 -3930 
97398 89110 53 -12 433 2388 1214 0 -3047 
88234 75663 5 -63 503 2444 1215 0 -5444 
90196 80477 55 -21 463 2405 1216 0 -3957 
107324 105239 7 -27 431 2411 1217 0 -649 
91030 81453 68 -6 432 2370 1218 0 -3852 
92551 84639 4 -40 477 2416 1219 0 -3063 
98384 97860 23 -24 455 2398 1220 0 -175 
104160 100120 51 -10 426 2398 1221 0 -1322 
84568 151028 171 -6 220 664 1222 0 14419 
80713 65128 16 -45 499 2414 1223 0 -7841 
77304 61611 21 -46 503 2385 1224 0 -8346 
96348 84504 63 -9 457 2408 1225 0 -4592 
91297 67336 61 -6 458 2408 1226 0 -11659 
113443 120680 31 -17 439 2414 1227 0 1964 
100110 95470 12 -35 468 2436 1228 0 -1592 
121868 128055 10 -17 419 2377 1229 0 1583 
81422 61265 30 -40 508 2422 1230 0 -10780 
90761 105114 59 -21 418 2348 1231 0 4474 
79885 74512 9 -66 491 2436 1232 0 -2362 
42860 8909 2 -11 515 2361 1233 0 6202 
100130 83790 31 -19 476 2441 1234 0 -6389 
98466 82471 29 -20 472 2440 1235 0 -6355 
90200 59564 40 -21 466 2405 1236 0 -16853 
86492 110510 82 -21 312 740 1237 0 7121 
93738 83020 40 -26 480 2422 1238 0 -4230 
88155 76145 35 -31 497 2427 1239 0 -5168 
139907 96071 35 -3 415 2568 1240 0 -14951 
98864 87801 4 -29 445 2397 1241 0 -4128 
84767 69589 53 -11 490 2409 1242 0 -7146 
88048 106560 37 -136 338 874 1243 0 5692 
83522 62541 62 -1 464 2385 1244 0 -10992 
103121 100231 7 -19 422 2404 1245 0 -944 
91948 67425 20 -45 517 2501 1246 0 -11917 
71706 49503 15 -54 510 2406 1247 0 -14696 
111360 95495 8 -18 456 2453 1248 0 -5443 
94189 81472 28 -39 461 2427 1249 0 -5114 
111524 118002 16 -17 383 2339 1250 0 1798 
94872 84734 58 -7 460 2407 1251 0 -3920 
95390 83955 3 -42 454 2406 1252 0 -4462 
100053 92806 18 -24 459 2407 1253 0 -2558 
99442 183856 42 -124 230 740 1254 0 15044 
95434 84687 12 -31 486 2422 1255 0 -4158 
93829 85608 24 -30 446 2391 1256 0 -3146 
95543 86592 34 -25 452 2401 1257 0 -3387 
95883 80491 38 -32 478 2424 1258 0 -6265 
103740 97707 0 -29 432 2403 1259 0 -2023 
99634 78145 55 -14 458 2402 1260 0 -9010 
95489 78328 58 -10 484 2439 1261 0 -7178 
73522 52222 16 -48 549 2427 1262 0 -13364 
93452 88472 8 -35 449 2388 1263 0 -1844 
93746 85839 18 -32 451 2393 1264 0 -3018 
95796 88051 29 -33 471 2415 1265 0 -2882 
91444 81147 29 -32 451 2382 1266 0 -4157 
93439 81515 45 -28 469 2417 1267 0 -4793 
105218 102321 1 -33 444 2415 1268 0 -927 
75565 81811 104 -89 402 909 1269 0 2501 
94125 78431 51 -21 498 2453 1270 0 -6556 
92784 92428 17 -24 436 2339 1271 0 -126 
51027 25935 4 -12 528 2376 1272 0 -31701 
86474 71783 0 -49 499 2457 1273 0 -6706 
120575 144123 9 -11 380 2362 1274 0 5353 
84999 61356 36 -30 465 2405 1275 0 -12626 
87042 58270 27 -42 483 2424 1276 0 -16179 
90692 74066 37 -30 500 2425 1277 0 -7355 
94481 62166 8 -28 457 2411 1278 0 -17032 
104876 103810 18 -21 444 2397 1279 0 -336 
93723 77801 9 -39 491 2439 1280 0 -6705 
94467 83797 24 -31 450 2403 1281 0 -4172 
89408 78138 33 -31 443 2382 1282 0 -4726 
93381 82121 43 -29 474 2413 1283 0 -4492 
81645 64264 25 -46 511 2456 1284 0 -8862 
91113 78771 63 -9 445 2385 1285 0 -5134 
81841 61409 46 -19 477 2402 1286 0 -10902 
77547 34751 13 -49 565 2501 1287 0 25184 
102373 99882 50 -7 408 2379 1288 0 -817 
78296 64413 37 -27 429 2330 1289 0 -7062 
142487 175398 3 -1 344 2369 1290 0 6148 
141509 134567 34 -1 420 2572 1291 0 -1690 
63119 17038 9 -64 535 2481 1292 0 -23085 
93843 86175 0 -46 464 2406 1293 0 -2915 
94867 85565 11 -39 473 2418 1294 0 -3562 
103808 104546 26 -31 440 2382 1295 0 231 
97181 80627 44 -19 435 2383 1296 0 -6727 
95612 87691 42 -24 471 2420 1297 0 -2959 
135856 142878 6 -2 395 2470 1298 0 1610 
92158 84131 52 -22 448 2382 1299 0 -3126 
94803 84447 56 -13 470 2418 1300 0 -4018 
103742 106086 17 -23 435 2394 1301 0 723 
92860 81855 3 -35 454 2398 1302 0 -4405 
121033 126718 11 -10 379 2399 1303 0 1470 
94259 84154 13 -37 478 2423 1304 0 -3934 
96684 87745 34 -34 467 2422 1305 0 -3338 
92761 81810 47 -18 450 2389 1306 0 -4386 
101019 100913 5 -24 436 2400 1307 0 -34 
95019 84242 63 -8 477 2422 1308 0 -4191 
96467 84257 5 -35 456 2411 1309 0 -4748 
102786 105690 42 -7 403 2362 1310 0 900 
61683 32014 7 -27 545 2418 1311 0 -30366 
128933 118444 29 -3 416 2476 1312 0 -2901 
114092 71567 13 -25 489 2553 1313 0 -19470 
93930 94455 6 -38 447 2375 1314 0 182 
64383 3421 1 -45 574 2467 1315 0 5919 
86852 81463 24 -34 441 2364 1316 0 -2167 
91595 78544 39 -28 447 2410 1317 0 -5444 
90990 74074 38 -33 490 2441 1318 0 -7482 
87255 76177 49 -21 476 2400 1319 0 -4765 
97611 93634 6 -37 436 2384 1320 0 -1391 
92743 78248 2 -45 493 2438 1321 0 -6069 
87162 74767 33 -12 498 2443 1322 0 -5432 
82630 62526 26 -35 477 2386 1323 0 -10535 
91336 84323 46 -26 441 2373 1324 0 -2725 
97131 91698 53 -18 470 2422 1325 0 -1941 
-35884 -115669 46 -94 713 2442 1326 0 22601 
84766 68113 51 -15 470 2397 1327 0 -8011 
96373 87510 1 -40 486 2446 1328 0 -3318 
85281 74511 53 -4 499 2420 1329 0 -4736 
56760 4152 9 -36 558 2437 1330 0 -21958 
58296 46598 14 -54 506 2318 1331 0 -8225 
96674 142884 2 -27 369 2167 1332 0 10597 
92430 98426 56 -11 452 2384 1333 0 1996 
99522 91003 13 -33 442 2401 1334 0 -3067 
109742 109867 0 -22 434 2437 1335 0 37 
60374 78633 44 -19 377 847 1336 0 7608 
89267 72429 13 -50 513 2454 1337 0 -7617 
93161 84639 47 -24 449 2394 1338 0 -3299 
92082 90857 64 -14 443 2366 1339 0 -441 
96592 88103 64 -3 475 2427 1340 0 -3157 
106078 106453 30 -18 431 2400 1341 0 115 
84808 71302 3 -60 485 2422 1342 0 -6206 
94341 84341 41 -26 475 2420 1343 0 -3885 
90868 77762 41 -31 509 2449 1344 0 -5522 
89587 79546 65 -5 445 2370 1345 0 -4136 
87805 64805 6 -45 470 2398 1346 0 -11629 
94300 86021 21 -37 477 2421 1347 0 -3153 
59457 86864 19 -155 398 869 1348 0 10338 
101287 98285 49 -16 446 2401 1349 0 -1000 
94457 86125 57 -13 454 2396 1350 0 -3169 
102406 97807 65 -4 455 2425 1351 0 -1540 
79806 71940 40 -24 513 2418 1352 0 -3582 
85423 73685 17 -44 463 2387 1353 0 -5219 
93536 131456 8 -16 382 2234 1354 0 9452 
71425 30965 7 -66 558 2474 1355 0 22722 
86048 75020 55 -17 470 2399 1356 0 -4816 
75068 40845 35 -29 519 2418 1357 0 -27454 
135437 162873 4 -2 391 2386 1358 0 5519 
95886 86314 31 -33 489 2420 1359 0 -3633 
102596 115111 8 -23 395 2344 1360 0 3562 
97334 78402 65 -1 459 2418 1361 0 -7912 
92974 83822 61 -8 480 2420 1362 0 -3577 
92214 88316 19 -33 434 2358 1363 0 -1446 
106799 89947 34 -21 419 2410 1364 0 -6139 
94198 84804 38 -32 471 2416 1365 0 -3629 
46110 84085 38 -48 362 714 1366 0 14798 
90153 72748 38 -31 488 2432 1367 0 -7839 
89911 76019 60 -17 449 2386 1368 0 -5987 
84113 90571 77 -1 445 2382 1369 0 2336 
84657 57989 46 -14 533 2477 1370 0 -15068 
89121 69900 11 -43 468 2412 1371 0 -9010 
132453 154724 10 -1 344 2362 1372 0 4716 
98777 88452 42 -19 467 2406 1373 0 -3824 
120577 142086 10 -20 405 2416 1374 0 4960 
88465 56535 62 -9 465 2386 1375 0 -18506 
104244 95265 5 -29 449 2414 1376 0 -3088 
86971 72552 53 -21 491 2421 1377 0 -6512 
96614 143289 120 -45 290 738 1378 0 10673 
88830 71464 54 -6 466 2398 1379 0 -7962 
86685 75533 60 -10 443 2375 1380 0 -4837 
95744 82398 17 -35 478 2429 1381 0 -5307 
96180 87487 23 -31 468 2419 1382 0 -3255 
101276 93451 1 -20 433 2403 1383 0 -2743 
79534 64978 5 -54 490 2400 1384 0 -7340 
89692 86955 27 -41 465 2403 1385 0 -1031 
81482 62882 27 -44 481 2403 1386 0 -9692 
95345 75396 59 -13 432 2378 1387 0 -8669 
97697 89587 54 -14 472 2423 1388 0 -2966 
96932 90712 64 -10 464 2411 1389 0 -2246 
94615 84729 69 -3 449 2394 1390 0 -3823 
87619 81743 56 -10 482 2412 1391 0 -2355 
90072 76731 5 -45 477 2411 1392 0 -5697 
77780 64187 6 -53 473 2375 1393 0 -6939 
89372 87298 33 -23 425 2351 1394 0 -778 
107776 98802 53 -14 459 2443 1395 0 -2976 
16568 -9561 100 -3 603 2351 1396 0 24012 
85567 66737 48 -22 465 2398 1397 0 -9245 
85755 99837 45 -20 444 2372 1398 0 4621 
80094 90118 48 -10 435 2327 1399 0 3644 
22845 13932 31 -2 558 2248 1400 0 -20962 
86574 76192 34 -29 441 2348 1401 0 -4464 
102663 96825 55 -8 470 2435 1402 0 -1975 
117590 102447 16 -18 463 2477 1403 0 -4843 
90315 78847 63 -10 453 2384 1404 0 -4765 
99376 88155 14 -33 474 2436 1405 0 -4170 
115352 122565 39 -13 456 2440 1406 0 1928 
95864 103872 35 -26 440 2371 1407 0 2526 
100612 93221 62 -8 430 2389 1408 0 -2597 
99511 94531 52 -9 470 2428 1409 0 -1726 
92988 86100 60 -10 462 2400 1410 0 -2621 
92991 81797 67 -5 454 2396 1411 0 -4484 
87722 67518 36 -18 538 2468 1412 0 -9805 
52287 55929 32 -1 552 2405 1413 0 2133 
152417 171654 0 -1 316 2400 1414 0 3672 
89171 78633 15 -55 472 2452 1415 0 -4391 
74074 25173 11 -59 554 2482 1416 0 1883 
92599 85093 55 -16 460 2398 1417 0 -2890 
99794 93440 3 -37 437 2412 1418 0 -2228 
89593 71622 3 -42 488 2433 1419 0 -8221 
95650 84829 4 -44 495 2444 1420 0 -4179 
101389 95196 40 -17 442 2407 1421 0 -2131 
92003 82678 37 -33 453 2389 1422 0 -3695 
97446 86731 37 -33 478 2431 1423 0 -4048 
104835 98209 7 -29 441 2408 1424 0 -2210 
92321 80566 59 -11 462 2403 1425 0 -4780 
101979 91099 10 -38 463 2433 1426 0 -3913 
93345 85301 0 -51 492 2436 1427 0 -3089 
84205 67828 26 -33 470 2375 1428 0 -7911 
96042 89900 42 -19 448 2391 1429 0 -2238 
100103 88786 45 -27 475 2448 1430 0 -4176 
80448 75738 53 -18 455 2435 1431 0 -2037 
80835 67876 48 -24 475 2379 1432 0 -6255 
96685 89871 4 -38 473 2417 1433 0 -2484 
79921 58525 34 -8 532 2444 1434 0 -11979 
108852 102810 2 -29 423 2413 1435 0 -1925 
56351 42903 5 -66 485 2322 1436 0 -10270 
85204 96461 45 -22 484 2375 1437 0 3823 
90683 137295 14 -119 289 719 1438 0 11124 
90818 81997 56 -1 468 2399 1439 0 -3524 
74515 57837 14 -40 438 2354 1440 0 -9448 
80625 50075 11 -50 496 2422 1441 0 -19990 
85820 62982 20 -60 535 2463 1442 0 -11881 
97083 90992 62 -6 441 2401 1443 0 -2193 
107072 106282 26 -15 431 2406 1444 0 -243 
115171 134485 37 -21 442 2434 1445 0 4705 
97934 92243 53 -12 438 2387 1446 0 -2021 
72785 51934 29 -41 484 2349 1447 0 -13155 
87206 64080 36 -29 517 2465 1448 0 -11825 
78984 46005 36 -18 537 2461 1449 0 -23489 
96658 71587 26 -38 467 2443 1450 0 -11475 
86493 68079 31 -36 487 2427 1451 0 -8862 
88761 84698 47 -25 476 2403 1452 0 -1571 
90891 83037 0 -49 444 2366 1453 0 -3099 
76403 58388 32 -21 435 2342 1454 0 -10109 
106791 138843 50 -12 389 2329 1455 0 7564 
176909 184268 23 -15 321 2368 1456 0 1308 
90083 54557 35 -35 506 2461 1457 0 -21336 
92535 85205 61 -13 464 2399 1458 0 -2818 
87629 75058 46 -19 490 2421 1459 0 -5487 
102705 100578 25 -20 430 2393 1460 0 -692 
96362 82168 33 -20 441 2394 1461 0 -5660 
96172 88688 38 -25 468 2416 1462 0 -2765 
99853 92285 69 -5 457 2419 1463 0 -2687 
95911 87697 60 -14 446 2386 1464 0 -3069 
79686 79450 23 -40 474 2423 1465 0 -97 
105569 100001 35 -14 450 2432 1466 0 -1824 
85264 68609 44 -19 466 2375 1467 0 -7954 
106215 102538 62 -6 416 2383 1468 0 -1175 
97892 93400 68 -14 464 2390 1469 0 -1575 
134201 139295 1 -5 400 2461 1470 0 1198 
92276 85329 10 -35 442 2381 1471 0 -2667 
125561 132100 6 -13 413 2426 1472 0 1621 
95897 85745 37 -23 472 2418 1473 0 -3879 
105956 98083 69 -5 440 2416 1474 0 -2630 
101515 99818 19 -19 407 2367 1475 0 -557 
100237 103315 40 -3 443 2370 1476 0 976 
109539 100280 38 -22 474 2441 1477 0 -3025 
97858 102005 62 -10 415 2359 1478 0 1332 
108786 124926 17 -13 400 2354 1479 0 4233 
75082 77180 35 -31 455 2346 1480 0 890 
84521 73417 7 -48 466 2405 1481 0 -4955 
86056 82323 22 -33 427 2337 1482 0 -1485 
96773 79666 47 -20 477 2440 1483 0 -7036 
84095 76778 34 -41 502 2434 1484 0 -3122 
115267 120704 34 -8 395 2390 1485 0 1475 
58915 115297 154 -33 259 654 1486 0 16023 
97982 94360 6 -34 462 2398 1487 0 -1257 
92451 83370 18 -35 480 2410 1488 0 -3569 
77031 60854 35 -15 489 2398 1489 0 -8710 
137869 141632 22 -3 386 2458 1490 0 870 
99430 93759 50 -18 462 2420 1491 0 -1981 
86715 69544 46 -35 482 2422 1492 0 -8090 
99425 78495 66 -1 454 2441 1493 0 -8737 
94254 106336 65 -2 436 2354 1494 0 3723 
103292 102126 4 -14 455 2414 1495 0 -374 
129809 148837 6 -20 413 2453 1496 0 4189 
93881 56088 39 -24 451 2376 1497 0 -22078 
121632 139940 54 -12 448 2446 1498 0 4286 
92246 91345 56 -9 444 2367 1499 0 -323 
105766 100483 8 -27 427 2403 1500 0 -1722 
102634 96407 9 -32 462 2435 1501 0 -2116 
92959 83202 51 -21 494 2440 1502 0 -3842 
93402 85929 62 -3 449 2388 1503 0 -2849 
104739 102106 2 -21 415 2386 1504 0 -844 
94060 84738 6 -44 476 2422 1505 0 -3604 
86399 127522 74 -122 314 806 1506 0 10566 
95506 85396 30 -17 448 2387 1507 0 -3879 
93481 86435 27 -30 453 2392 1508 0 -2671 
96567 89444 33 -24 473 2416 1509 0 -2609 
93564 82364 25 -33 494 2434 1510 0 -4455 
96234 86250 48 -23 450 2404 1511 0 -3792 
93569 84678 46 -24 453 2394 1512 0 -3440 
92540 83656 46 -25 485 2425 1513 0 -3479 
72896 48995 27 -46 503 2369 1514 0 -15984 
96461 91125 61 -12 452 2399 1515 0 -1918 
102908 154384 75 -12 221 655 1516 0 10925 
96566 87518 63 -1 459 2404 1517 0 -3387 
95492 86168 52 -18 501 2455 1518 0 -3545 
38744 -18407 10 -5 577 2422 1519 0 -29336 
154251 157983 0 -2 349 2395 1520 0 774 
118532 119807 30 -17 471 2414 1521 0 348 
69139 50604 37 -20 480 2360 1522 0 -12001 
5877 -37783 6 -6 669 2394 1523 0 -27673 
101018 92877 13 -48 478 2454 1524 0 -2872 
107673 100305 54 -6 488 2488 1525 0 -2406 
105108 96154 69 -1 428 2403 1526 0 -3051 
97609 89519 52 -16 454 2398 1527 0 -2961 
96388 90836 52 -14 470 2407 1528 0 -2002 
64738 36606 14 -57 509 2358 1529 0 -25181 
93482 82028 68 -6 459 2388 1530 0 -4575 
92972 85098 65 -6 465 2403 1531 0 -3031 
84718 70440 50 -12 511 2431 1532 0 -6641 
91754 84911 16 -35 439 2376 1533 0 -2640 
124383 133308 12 -12 420 2423 1534 0 2193 
91583 90792 29 -37 463 2387 1535 0 -285 
36029 -30376 19 -34 621 2513 1536 0 6095 
111096 82587 2 -23 429 2453 1537 0 -11311 
72670 7493 10 -15 619 2564 1538 0 -22876 
172438 157284 0 -2 423 2565 1539 0 -3157 
119468 123019 7 -2 404 2384 1540 0 945 
35930 60161 45 -5 416 794 1541 0 13197 
84964 68376 45 -16 480 2411 1542 0 -7949 
91396 83844 62 -3 479 2419 1543 0 -2951 
82962 72429 47 -1 460 2375 1544 0 -4765 
92324 86598 48 -22 433 2374 1545 0 -2166 
99056 93146 47 -27 461 2405 1546 0 -2079 
95684 94147 63 -13 469 2409 1547 0 -534 
96061 88359 7 -37 443 2397 1548 0 -2856 
110709 97027 39 -5 453 2442 1549 0 -4620 
93829 84852 17 -36 471 2413 1550 0 -3466 
79532 58629 20 -16 499 2428 1551 0 -11682 
90016 85276 48 -23 425 2350 1552 0 -1821 
95747 86100 45 -24 476 2428 1553 0 -3671 
92257 82902 46 -24 478 2414 1554 0 -3697 
94157 85629 64 -8 445 2390 1555 0 -3263 
93028 90761 61 -5 470 2403 1556 0 -818 
91883 86021 9 -42 476 2411 1557 0 -2232 
104735 118400 45 -17 428 2380 1558 0 3781 
94775 98379 49 -13 406 2337 1559 0 1200 
88069 85417 28 -47 470 2393 1560 0 -1017 
154371 161898 0 -3 363 2398 1561 0 1523 
119450 124591 25 -11 407 2405 1562 0 1352 
90019 97726 31 -28 414 2332 1563 0 2584 
106391 93530 33 -28 451 2455 1564 0 -4505 
80558 48628 30 -32 480 2425 1565 0 -21515 
79140 61790 31 -38 455 2365 1566 0 -9200 
83629 71892 48 -19 476 2408 1567 0 -5349 
101427 95645 22 -19 447 2404 1568 0 -1980 
93456 83597 22 -32 444 2387 1569 0 -3864 
88052 72737 17 -45 496 2429 1570 0 -6899 
97522 97134 52 -20 472 2417 1571 0 -130 
79035 57863 28 -39 493 2386 1572 0 -11989 
86039 79601 62 -11 427 2358 1573 0 -2650 
95460 89996 9 -39 472 2416 1574 0 -1989 
71852 40689 32 -11 539 2420 1575 0 -25095 
128477 145126 27 -4 386 2390 1576 0 3759 
95126 79910 46 -28 483 2436 1577 0 -6239 
111581 107227 6 -27 454 2415 1578 0 -1330 
91682 83033 55 -10 470 2400 1579 0 -3413 
130552 119351 2 -1 365 2438 1580 0 -3075 
81884 71332 3 -61 498 2424 1581 0 -4847 
91237 80643 39 -29 470 2409 1582 0 -4304 
86731 73934 42 -26 462 2385 1583 0 -5671 
76844 65344 41 -27 500 2385 1584 0 -5766 
104960 100257 14 -32 471 2438 1585 0 -1537 
95194 87914 31 -32 447 2393 1586 0 -2713 
80627 70463 22 -38 461 2368 1587 0 -4726 
90568 80000 36 -31 485 2420 1588 0 -4328 
92480 82964 60 -14 459 2402 1589 0 -3758 
87391 79353 19 -26 457 2434 1590 0 -3319 
103034 99941 23 -24 454 2413 1591 0 -1014 
91578 75355 14 -47 508 2454 1592 0 -7054 
96180 89041 48 -18 446 2397 1593 0 -2627 
98175 91848 65 -11 444 2392 1594 0 -2257 
91953 80763 54 -17 487 2424 1595 0 -4539 
93969 86798 66 -2 458 2400 1596 0 -2707 
96804 91903 26 -25 445 2393 1597 0 -1747 
92947 91728 31 -31 466 2395 1598 0 -435 
81267 69601 11 -60 520 2431 1599 0 -5492 
109634 111318 29 -9 396 2369 1600 0 495 
82254 83026 45 -25 482 2393 1601 0 304 
70620 56079 42 -8 504 2375 1602 0 -8496 
80206 65554 33 -34 450 2361 1603 0 -7323 
57609 10885 16 -52 524 2377 1604 0 -9580 
100959 123292 4 -39 418 2378 1605 0 5935 
71809 50845 9 -52 544 2442 1606 0 -13510 
12680 19009 14 -18 514 2142 1607 0 10909 
73435 37231 28 -6 515 2403 1608 0 -31863 
106951 104249 62 -6 452 2424 1609 0 -849 
84085 63275 49 -22 457 2381 1610 0 -10776 
97559 84444 2 -36 452 2406 1611 0 -5089 
103869 103037 25 -22 462 2419 1612 0 -264 
91571 87296 41 -4 487 2493 1613 0 -1604 
98150 91666 40 -24 444 2397 1614 0 -2317 
110333 109745 3 -31 420 2419 1615 0 -175 
103878 101901 59 -13 461 2430 1616 0 -635 
76632 54537 32 -37 477 2393 1617 0 -13275 
74770 58631 27 -40 454 2353 1618 0 -9019 
76534 106123 20 -43 455 2238 1619 0 9136 
90577 70014 46 -12 519 2459 1620 0 -9623 
84701 90703 6 -52 435 2353 1621 0 2168 
96625 84768 26 -38 463 2425 1622 0 -4583 
84022 70583 36 -32 499 2435 1623 0 -6238 
95369 85878 52 -24 445 2415 1624 0 -3621 
92943 80677 7 -24 444 2394 1625 0 -4981 
100256 95777 16 -33 452 2409 1626 0 -1532 
95928 86455 15 -41 471 2419 1627 0 -3590 
92229 83463 27 -36 450 2383 1628 0 -3441 
93137 84537 33 -31 463 2404 1629 0 -3333 
92874 83164 39 -27 477 2420 1630 0 -3825 
93033 83363 53 -12 447 2386 1631 0 -3800 
90720 159292 51 -89 198 671 1632 0 14105 
105945 108010 19 -16 405 2373 1633 0 626 
86603 67648 60 -10 502 2421 1634 0 -9181 
90258 85076 60 -3 482 2413 1635 0 -1995 
93117 81244 16 -33 454 2399 1636 0 -4788 
93030 81145 23 -33 478 2422 1637 0 -4799 
96133 85426 36 -29 481 2431 1638 0 -4106 
92022 82362 47 -20 453 2392 1639 0 -3843 
76969 59418 25 -43 471 2376 1640 0 -9678 
117938 137621 0 -4 408 2332 1641 0 4686 
53131 68453 1 -66 499 2237 1642 0 7334 
116875 105471 8 -14 401 2419 1643 0 -3542 
158165 169708 1 -1 399 2443 1644 0 2228 
116669 120995 1 -26 409 2419 1645 0 1171 
101472 84755 59 -11 459 2446 1646 0 -6462 
88142 81965 2 -35 404 2313 1647 0 -2469 
94692 79478 53 -11 478 2402 1648 0 -6272 
87944 72503 46 -11 499 2426 1649 0 -6978 
88876 88891 33 -25 417 2348 1650 0 5 
